Reward,Got Flag
1158.0,False
2265.0,False
2526.0,False
2548.0,False
1961.0,False
1592.0,False
2626.0,False
2170.0,False
1896.0,False
639.0,False
2519.0,False
2531.0,False
1457.0,False
1948.0,False
3181.0,False
644.0,False
2271.0,False
2638.0,False
2113.0,False
1415.0,False
2258.0,False
1417.0,False
1875.0,False
2300.0,False
1458.0,False
1853.0,False
2555.0,False
651.0,False
2210.0,False
1558.0,False
677.0,False
2380.0,False
1047.0,False
634.0,False
2209.0,False
1034.0,False
2405.0,False
2123.0,False
3074.0,False
2281.0,False
1802.0,False
1719.0,False
1465.0,False
1032.0,False
1857.0,False
1877.0,False
1865.0,False
1067.0,False
1563.0,False
1533.0,False
1417.0,False
2254.0,False
1044.0,False
2293.0,False
1484.0,False
642.0,False
1977.0,False
1543.0,False
1240.0,False
1419.0,False
676.0,False
2287.0,False
1974.0,False
2548.0,False
1025.0,False
2675.0,False
1831.0,False
1853.0,False
1648.0,False
2255.0,False
1434.0,False
1724.0,False
1137.0,False
1098.0,False
2675.0,False
1511.0,False
1039.0,False
2337.0,False
1985.0,False
2080.0,False
2220.0,False
1879.0,False
2088.0,False
1125.0,False
1024.0,False
1946.0,False
1168.0,False
2748.0,False
1525.0,False
1159.0,False
1450.0,False
1447.0,False
1399.0,False
665.0,False
2550.0,False
1732.0,False
1841.0,False
2521.0,False
1144.0,False
1670.0,False
1849.0,False
2752.0,False
2259.0,False
1917.0,False
2006.0,False
1593.0,False
653.0,False
1514.0,False
1656.0,False
1958.0,False
1535.0,False
2143.0,False
1172.0,False
1404.0,False
993.0,False
1852.0,False
2355.0,False
1439.0,False
1800.0,False
1008.0,False
1401.0,False
1501.0,False
1396.0,False
2481.0,False
2367.0,False
1435.0,False
1401.0,False
2673.0,False
634.0,False
1715.0,False
1516.0,False
2559.0,False
1425.0,False
1719.0,False
1434.0,False
1545.0,False
1452.0,False
2397.0,False
1515.0,False
1560.0,False
1039.0,False
994.0,False
1119.0,False
1564.0,False
2474.0,False
2231.0,False
1448.0,False
1470.0,False
1055.0,False
2209.0,False
2278.0,False
1534.0,False
1714.0,False
1447.0,False
1142.0,False
2593.0,False
3206.0,False
1986.0,False
2093.0,False
976.0,False
1902.0,False
1007.0,False
1686.0,False
2053.0,False
1839.0,False
1160.0,False
2040.0,False
2105.0,False
1416.0,False
2786.0,False
1561.0,False
1954.0,False
1606.0,False
2678.0,False
2221.0,False
2267.0,False
1522.0,False
2470.0,False
2163.0,False
1959.0,False
1389.0,False
1467.0,False
1374.0,False
2734.0,False
2115.0,False
2878.0,False
1586.0,False
1707.0,False
1957.0,False
1807.0,False
1561.0,False
2525.0,False
1931.0,False
1584.0,False
1026.0,False
1822.0,False
2480.0,False
1813.0,False
1419.0,False
1025.0,False
659.0,False
1495.0,False
1438.0,False
2127.0,False
1939.0,False
1538.0,False
2249.0,False
2626.0,False
1434.0,False
1523.0,False
1201.0,False
1026.0,False
1385.0,False
1780.0,False
1908.0,False
1704.0,False
1469.0,False
1522.0,False
1965.0,False
1396.0,False
1403.0,False
1136.0,False
1812.0,False
2262.0,False
1579.0,False
620.0,False
1217.0,False
2337.0,False
1003.0,False
2490.0,False
1943.0,False
1762.0,False
638.0,False
1466.0,False
1525.0,False
1159.0,False
1433.0,False
616.0,False
1823.0,False
1667.0,False
1204.0,False
1034.0,False
1455.0,False
618.0,False
1424.0,False
2071.0,False
2675.0,False
1759.0,False
2511.0,False
1409.0,False
1039.0,False
2754.0,False
1536.0,False
1409.0,False
1449.0,False
1576.0,False
2222.0,False
2511.0,False
1863.0,False
1783.0,False
2189.0,False
607.0,False
1790.0,False
1737.0,False
1564.0,False
1763.0,False
1444.0,False
1940.0,False
1026.0,False
1569.0,False
1852.0,False
2926.0,False
646.0,False
1043.0,False
1003.0,False
1534.0,False
1433.0,False
2134.0,False
1446.0,False
1422.0,False
1811.0,False
1434.0,False
1689.0,False
1532.0,False
1005.0,False
1461.0,False
1402.0,False
1595.0,False
1461.0,False
3078.0,False
2249.0,False
1811.0,False
1378.0,False
2215.0,False
1844.0,False
2460.0,False
1603.0,False
1918.0,False
1049.0,False
1159.0,False
1640.0,False
1405.0,False
2429.0,False
2668.0,False
1144.0,False
1447.0,False
628.0,False
1448.0,False
2652.0,False
1445.0,False
1143.0,False
2733.0,False
1429.0,False
2230.0,False
1955.0,False
2443.0,False
1596.0,False
1857.0,False
1107.0,False
1767.0,False
2208.0,False
991.0,False
1514.0,False
1851.0,False
2056.0,False
1887.0,False
2377.0,False
1547.0,False
1760.0,False
2939.0,False
1027.0,False
2429.0,False
1503.0,False
3072.0,False
2069.0,False
2266.0,False
1807.0,False
1854.0,False
633.0,False
2379.0,False
684.0,False
1409.0,False
1576.0,False
1849.0,False
1489.0,False
2381.0,False
1512.0,False
1446.0,False
1665.0,False
1792.0,False
2401.0,False
1147.0,False
1792.0,False
2374.0,False
2395.0,False
1181.0,False
1455.0,False
1571.0,False
3170.0,False
2198.0,False
2573.0,False
1847.0,False
1016.0,False
2419.0,False
1744.0,False
2377.0,False
2183.0,False
1392.0,False
1049.0,False
649.0,False
1858.0,False
1844.0,False
2722.0,False
2541.0,False
3330.0,False
1429.0,False
1480.0,False
1006.0,False
2271.0,False
1989.0,False
3185.0,False
2374.0,False
2763.0,False
1451.0,False
1777.0,False
1933.0,False
1464.0,False
2258.0,False
1435.0,False
1022.0,False
1816.0,False
1939.0,False
1831.0,False
1795.0,False
1404.0,False
2073.0,False
1830.0,False
1381.0,False
2628.0,False
1436.0,False
2209.0,False
997.0,False
633.0,False
1709.0,False
1507.0,False
2804.0,False
1603.0,False
1678.0,False
1808.0,False
1912.0,False
648.0,False
1436.0,False
1705.0,False
1677.0,False
2103.0,False
2517.0,False
1407.0,False
2267.0,False
2122.0,False
1618.0,False
1004.0,False
1862.0,False
2379.0,False
1908.0,False
643.0,False
2123.0,False
1403.0,False
1692.0,False
2354.0,False
1449.0,False
2101.0,False
986.0,False
1428.0,False
1709.0,False
662.0,False
1542.0,False
1438.0,False
1432.0,False
1123.0,False
2253.0,False
2332.0,False
2046.0,False
1958.0,False
1762.0,False
1367.0,False
1438.0,False
1047.0,False
1195.0,False
1369.0,False
2083.0,False
1753.0,False
1446.0,False
1111.0,False
1668.0,False
1913.0,False
1519.0,False
1014.0,False
1015.0,False
1681.0,False
2000.0,False
2036.0,False
2154.0,False
1912.0,False
1986.0,False
2438.0,False
1116.0,False
1700.0,False
2215.0,False
1575.0,False
3118.0,False
1995.0,False
641.0,False
1125.0,False
1928.0,False
1492.0,False
2764.0,False
1871.0,False
1716.0,False
1425.0,False
1427.0,False
2346.0,False
3098.0,False
1482.0,False
2467.0,False
2117.0,False
1965.0,False
1157.0,False
1601.0,False
611.0,False
1456.0,False
2549.0,False
1380.0,False
1871.0,False
1027.0,False
1428.0,False
1575.0,False
1434.0,False
1423.0,False
2812.0,False
1595.0,False
2648.0,False
1441.0,False
1716.0,False
1139.0,False
2222.0,False
1642.0,False
1430.0,False
1587.0,False
1494.0,False
1517.0,False
1841.0,False
2167.0,False
1515.0,False
2239.0,False
1440.0,False
2434.0,False
1526.0,False
1432.0,False
1504.0,False
2356.0,False
1058.0,False
1010.0,False
1801.0,False
1974.0,False
1601.0,False
1427.0,False
1516.0,False
1475.0,False
1431.0,False
1525.0,False
1026.0,False
1797.0,False
640.0,False
1710.0,False
1968.0,False
1808.0,False
2278.0,False
1777.0,False
3317.0,False
2961.0,False
2965.0,False
1678.0,False
1907.0,False
1456.0,False
1972.0,False
1405.0,False
1432.0,False
1443.0,False
1001.0,False
3017.0,False
2060.0,False
1386.0,False
1469.0,False
1006.0,False
2391.0,False
1000.0,False
1927.0,False
1799.0,False
2796.0,False
1990.0,False
2335.0,False
2093.0,False
2045.0,False
2262.0,False
1782.0,False
1426.0,False
2313.0,False
1695.0,False
2231.0,False
1033.0,False
1914.0,False
1842.0,False
2218.0,False
1160.0,False
2062.0,False
1417.0,False
1148.0,False
2333.0,False
1502.0,False
2142.0,False
1954.0,False
2292.0,False
1424.0,False
1752.0,False
1534.0,False
598.0,False
1706.0,False
1382.0,False
2059.0,False
1525.0,False
1439.0,False
1901.0,False
1871.0,False
1944.0,False
1803.0,False
1928.0,False
1461.0,False
1957.0,False
1408.0,False
1568.0,False
1434.0,False
1812.0,False
1687.0,False
2186.0,False
2145.0,False
1717.0,False
1428.0,False
1524.0,False
1402.0,False
2181.0,False
1484.0,False
3567.0,False
969.0,False
1772.0,False
2428.0,False
1908.0,False
2230.0,False
1914.0,False
2296.0,False
1038.0,False
2355.0,False
2187.0,False
1415.0,False
2603.0,False
1412.0,False
1081.0,False
1441.0,False
1612.0,False
1043.0,False
1520.0,False
1618.0,False
1117.0,False
639.0,False
1702.0,False
1875.0,False
1183.0,False
1388.0,False
1393.0,False
1496.0,False
1644.0,False
1411.0,False
1756.0,False
1861.0,False
1421.0,False
1131.0,False
1370.0,False
1455.0,False
1528.0,False
628.0,False
1780.0,False
2105.0,False
1215.0,False
953.0,False
1941.0,False
1407.0,False
2199.0,False
1297.0,False
1049.0,False
1090.0,False
1512.0,False
1510.0,False
1496.0,False
997.0,False
1869.0,False
2460.0,False
596.0,False
1464.0,False
959.0,False
1447.0,False
2847.0,False
1482.0,False
1822.0,False
1626.0,False
2579.0,False
2070.0,False
1993.0,False
1427.0,False
2243.0,False
1161.0,False
980.0,False
1902.0,False
1649.0,False
1823.0,False
1657.0,False
1427.0,False
612.0,False
2572.0,False
1188.0,False
2600.0,False
1592.0,False
2020.0,False
1422.0,False
2309.0,False
1633.0,False
1780.0,False
2889.0,False
1541.0,False
2078.0,False
638.0,False
1838.0,False
1435.0,False
2364.0,False
1005.0,False
1456.0,False
1424.0,False
2215.0,False
985.0,False
2109.0,False
1942.0,False
1907.0,False
1563.0,False
1175.0,False
3796.0,False
955.0,False
2597.0,False
1128.0,False
1659.0,False
2494.0,False
1336.0,False
551.0,False
2264.0,False
1512.0,False
1481.0,False
1422.0,False
558.0,False
1377.0,False
1382.0,False
1870.0,False
2280.0,False
2310.0,False
1337.0,False
577.0,False
2127.0,False
2225.0,False
1754.0,False
2177.0,False
2182.0,False
1773.0,False
2126.0,False
2731.0,False
1424.0,False
2740.0,False
3364.0,False
1473.0,False
1853.0,False
2595.0,False
1940.0,False
1185.0,False
1447.0,False
1181.0,False
1434.0,False
1449.0,False
2999.0,False
1182.0,False
580.0,False
956.0,False
1089.0,False
1385.0,False
2458.0,False
2611.0,False
1555.0,False
1775.0,False
2215.0,False
2206.0,False
1070.0,False
2207.0,False
1135.0,False
1555.0,False
2086.0,False
1985.0,False
1629.0,False
1790.0,False
1487.0,False
2477.0,False
967.0,False
1403.0,False
2160.0,False
1618.0,False
2259.0,False
2737.0,False
1762.0,False
1435.0,False
2267.0,False
1341.0,False
3081.0,False
3034.0,False
1924.0,False
1274.0,False
2390.0,False
1388.0,False
1805.0,False
2457.0,False
1437.0,False
1240.0,False
2225.0,False
1349.0,False
1386.0,False
2179.0,False
2847.0,False
2236.0,False
527.0,False
1851.0,False
1746.0,False
547.0,False
2219.0,False
1932.0,False
1386.0,False
547.0,False
1601.0,False
2433.0,False
1110.0,False
2622.0,False
2010.0,False
1359.0,False
1647.0,False
563.0,False
955.0,False
967.0,False
1105.0,False
2166.0,False
1784.0,False
2269.0,False
1386.0,False
2446.0,False
546.0,False
1472.0,False
1764.0,False
2245.0,False
1386.0,False
1954.0,False
2029.0,False
1727.0,False
2220.0,False
610.0,False
2082.0,False
1679.0,False
987.0,False
2248.0,False
1726.0,False
1746.0,False
1170.0,False
1448.0,False
1330.0,False
2153.0,False
2560.0,False
1092.0,False
607.0,False
2454.0,False
1405.0,False
1457.0,False
1089.0,False
1412.0,False
2136.0,False
2798.0,False
2044.0,False
1588.0,False
2461.0,False
1489.0,False
1114.0,False
1494.0,False
2183.0,False
2389.0,False
1530.0,False
1387.0,False
1620.0,False
1112.0,False
1949.0,False
1410.0,False
591.0,False
1400.0,False
1393.0,False
488.0,False
1787.0,False
2543.0,False
1829.0,False
1423.0,False
1570.0,False
1681.0,False
2295.0,False
1444.0,False
1402.0,False
2467.0,False
1899.0,False
1489.0,False
2990.0,False
986.0,False
2381.0,False
2122.0,False
1568.0,False
1648.0,False
1035.0,False
1916.0,False
1732.0,False
1791.0,False
2169.0,False
1903.0,False
916.0,False
2229.0,False
3256.0,False
1778.0,False
1541.0,False
2256.0,False
1773.0,False
1670.0,False
1357.0,False
2395.0,False
1658.0,False
1475.0,False
2297.0,False
1463.0,False
1759.0,False
1603.0,False
2030.0,False
1434.0,False
1918.0,False
1686.0,False
1833.0,False
1490.0,False
1202.0,False
1503.0,False
1386.0,False
940.0,False
1575.0,False
521.0,False
1617.0,False
2606.0,False
1882.0,False
1133.0,False
1510.0,False
1843.0,False
930.0,False
2459.0,False
1032.0,False
2138.0,False
2313.0,False
2152.0,False
1478.0,False
1672.0,False
1413.0,False
1934.0,False
1833.0,False
1797.0,False
1471.0,False
1787.0,False
1387.0,False
1614.0,False
656.0,False
1022.0,False
3224.0,False
2213.0,False
1052.0,False
2239.0,False
2135.0,False
1368.0,False
2310.0,False
1527.0,False
2908.0,False
1811.0,False
2878.0,False
580.0,False
1116.0,False
1819.0,False
575.0,False
1539.0,False
1440.0,False
2364.0,False
1679.0,False
1643.0,False
1058.0,False
1509.0,False
1411.0,False
1573.0,False
1490.0,False
2509.0,False
2359.0,False
1899.0,False
1458.0,False
1081.0,False
2454.0,False
2008.0,False
1869.0,False
1449.0,False
2008.0,False
1784.0,False
3534.0,False
944.0,False
1446.0,False
2143.0,False
2117.0,False
1431.0,False
1345.0,False
2215.0,False
1802.0,False
2018.0,False
1850.0,False
1606.0,False
1019.0,False
2224.0,False
1406.0,False
2524.0,False
1008.0,False
1410.0,False
1388.0,False
1984.0,False
1608.0,False
3014.0,False
1576.0,False
2058.0,False
2103.0,False
1930.0,False
2200.0,False
2518.0,False
1924.0,False
1555.0,False
1901.0,False
1265.0,False
2121.0,False
2662.0,False
523.0,False
1821.0,False
1427.0,False
1444.0,False
1823.0,False
1096.0,False
1007.0,False
2157.0,False
1492.0,False
517.0,False
929.0,False
1059.0,False
1390.0,False
2419.0,False
2602.0,False
510.0,False
1344.0,False
1557.0,False
1011.0,False
2257.0,False
1852.0,False
2433.0,False
2478.0,False
1537.0,False
549.0,False
1471.0,False
1320.0,False
265.0,False
1491.0,False
1169.0,False
1781.0,False
1914.0,False
1080.0,False
2298.0,False
1649.0,False
1773.0,False
1692.0,False
1926.0,False
1921.0,False
2661.0,False
627.0,False
1727.0,False
938.0,False
1880.0,False
1889.0,False
1390.0,False
1384.0,False
1275.0,False
2253.0,False
816.0,False
2054.0,False
1567.0,False
1904.0,False
998.0,False
1381.0,False
1908.0,False
1689.0,False
2578.0,False
1114.0,False
1642.0,False
1127.0,False
2669.0,False
1918.0,False
1797.0,False
1614.0,False
1459.0,False
1051.0,False
1388.0,False
1619.0,False
1431.0,False
2785.0,False
1551.0,False
2154.0,False
2779.0,False
1353.0,False
1060.0,False
2762.0,False
1001.0,False
1583.0,False
1968.0,False
1145.0,False
1844.0,False
1566.0,False
1000.0,False
2072.0,False
2640.0,False
2070.0,False
1476.0,False
1453.0,False
999.0,False
1818.0,False
1509.0,False
2284.0,False
1923.0,False
1579.0,False
552.0,False
2255.0,False
2384.0,False
1638.0,False
1565.0,False
1875.0,False
996.0,False
1020.0,False
1382.0,False
440.0,False
1449.0,False
900.0,False
1469.0,False
956.0,False
1077.0,False
1671.0,False
1890.0,False
596.0,False
2384.0,False
1530.0,False
1608.0,False
2748.0,False
1929.0,False
1579.0,False
958.0,False
1637.0,False
1445.0,False
2714.0,False
1466.0,False
2165.0,False
1541.0,False
2125.0,False
2751.0,False
1300.0,False
2222.0,False
1916.0,False
1765.0,False
1482.0,False
1996.0,False
1903.0,False
1584.0,False
2691.0,False
1076.0,False
1971.0,False
1325.0,False
837.0,False
2744.0,False
2631.0,False
2093.0,False
2505.0,False
1796.0,False
2089.0,False
1615.0,False
2519.0,False
1456.0,False
3067.0,False
1057.0,False
1445.0,False
1740.0,False
1486.0,False
2611.0,False
1974.0,False
1922.0,False
1442.0,False
1853.0,False
2349.0,False
2924.0,False
1384.0,False
2082.0,False
1410.0,False
2783.0,False
3647.0,False
1212.0,False
2601.0,False
2236.0,False
1412.0,False
1164.0,False
984.0,False
2577.0,False
1442.0,False
1804.0,False
1096.0,False
1038.0,False
1402.0,False
1120.0,False
1792.0,False
1774.0,False
1474.0,False
2358.0,False
2386.0,False
1391.0,False
1510.0,False
1416.0,False
2290.0,False
1434.0,False
2047.0,False
1242.0,False
1816.0,False
1991.0,False
2301.0,False
1508.0,False
1798.0,False
1407.0,False
1768.0,False
1941.0,False
1940.0,False
2394.0,False
569.0,False
2599.0,False
1426.0,False
2497.0,False
1376.0,False
1578.0,False
2005.0,False
1546.0,False
3088.0,False
2018.0,False
2292.0,False
1864.0,False
2394.0,False
2205.0,False
2199.0,False
1357.0,False
995.0,False
1638.0,False
1536.0,False
1782.0,False
2286.0,False
2301.0,False
1423.0,False
2995.0,False
1146.0,False
1486.0,False
1806.0,False
1646.0,False
1434.0,False
2311.0,False
1576.0,False
2098.0,False
1329.0,False
972.0,False
932.0,False
2361.0,False
1629.0,False
1866.0,False
1998.0,False
2332.0,False
2144.0,False
2945.0,False
1871.0,False
2281.0,False
1184.0,False
532.0,False
1648.0,False
2060.0,False
1939.0,False
2499.0,False
974.0,False
1525.0,False
1414.0,False
1382.0,False
2189.0,False
1865.0,False
1867.0,False
1939.0,False
1329.0,False
921.0,False
1940.0,False
1890.0,False
1511.0,False
1908.0,False
2137.0,False
1449.0,False
2077.0,False
2345.0,False
2104.0,False
2937.0,False
1913.0,False
2856.0,False
2629.0,False
1411.0,False
607.0,False
1811.0,False
1233.0,False
2147.0,False
1530.0,False
2173.0,False
907.0,False
1459.0,False
820.0,False
2138.0,False
1468.0,False
1666.0,False
1926.0,False
1763.0,False
1324.0,False
1841.0,False
1830.0,False
1948.0,False
1031.0,False
3000.0,False
2276.0,False
2705.0,False
2113.0,False
1034.0,False
1538.0,False
2314.0,False
2309.0,False
2181.0,False
1026.0,False
2380.0,False
1039.0,False
3270.0,False
2610.0,False
1412.0,False
1044.0,False
1387.0,False
1453.0,False
1473.0,False
1418.0,False
2336.0,False
1650.0,False
2627.0,False
2264.0,False
1816.0,False
1674.0,False
3272.0,False
2174.0,False
2211.0,False
2151.0,False
1006.0,False
1360.0,False
2129.0,False
1415.0,False
1795.0,False
1946.0,False
2612.0,False
2331.0,False
2293.0,False
2214.0,False
2257.0,False
1830.0,False
1459.0,False
2211.0,False
1835.0,False
3019.0,False
2427.0,False
2375.0,False
2812.0,False
1884.0,False
1464.0,False
1437.0,False
1856.0,False
2420.0,False
1455.0,False
2301.0,False
2672.0,False
2034.0,False
1594.0,False
1407.0,False
1834.0,False
1925.0,False
1707.0,False
1694.0,False
3066.0,False
1147.0,False
1886.0,False
1713.0,False
2596.0,False
1793.0,False
1421.0,False
1772.0,False
1953.0,False
1487.0,False
1730.0,False
1389.0,False
1952.0,False
2988.0,False
1921.0,False
657.0,False
2368.0,False
2537.0,False
1764.0,False
2763.0,False
629.0,False
981.0,False
1740.0,False
1879.0,False
1306.0,False
1987.0,False
1500.0,False
1696.0,False
1812.0,False
911.0,False
1896.0,False
2291.0,False
2382.0,False
912.0,False
1674.0,False
557.0,False
1754.0,False
1064.0,False
1631.0,False
527.0,False
2180.0,False
2611.0,False
2930.0,False
2279.0,False
1828.0,False
983.0,False
1327.0,False
1438.0,False
1379.0,False
2440.0,False
985.0,False
1448.0,False
1912.0,False
1608.0,False
1482.0,False
2183.0,False
569.0,False
1781.0,False
1428.0,False
1697.0,False
1840.0,False
1843.0,False
1776.0,False
1499.0,False
543.0,False
1577.0,False
2217.0,False
1724.0,False
1828.0,False
1768.0,False
1494.0,False
1489.0,False
2243.0,False
2064.0,False
579.0,False
2527.0,False
2135.0,False
1425.0,False
848.0,False
2336.0,False
1671.0,False
1461.0,False
2472.0,False
1380.0,False
1412.0,False
1991.0,False
1073.0,False
1297.0,False
2577.0,False
2730.0,False
1872.0,False
2254.0,False
2581.0,False
2441.0,False
1289.0,False
1669.0,False
1716.0,False
1424.0,False
1880.0,False
2201.0,False
1851.0,False
2405.0,False
1412.0,False
1426.0,False
2108.0,False
1015.0,False
4008.0,False
1848.0,False
2066.0,False
2542.0,False
2265.0,False
1416.0,False
1763.0,False
2371.0,False
1376.0,False
1906.0,False
2137.0,False
1024.0,False
1531.0,False
1085.0,False
1804.0,False
1698.0,False
1776.0,False
1636.0,False
2203.0,False
1736.0,False
1702.0,False
2525.0,False
1451.0,False
1135.0,False
1926.0,False
1653.0,False
1829.0,False
1459.0,False
2863.0,False
1736.0,False
1281.0,False
1406.0,False
2383.0,False
959.0,False
1555.0,False
1345.0,False
2776.0,False
1110.0,False
1357.0,False
2951.0,False
2467.0,False
3051.0,False
1073.0,False
1524.0,False
3000.0,False
1904.0,False
1388.0,False
2023.0,False
1707.0,False
2463.0,False
2073.0,False
1774.0,False
2443.0,False
1650.0,False
1817.0,False
1818.0,False
1545.0,False
2040.0,False
2269.0,False
2925.0,False
1497.0,False
1510.0,False
2672.0,False
2298.0,False
1361.0,False
2715.0,False
1839.0,False
1425.0,False
1440.0,False
3352.0,False
2984.0,False
2042.0,False
1187.0,False
2270.0,False
1772.0,False
1411.0,False
2198.0,False
1941.0,False
1589.0,False
2169.0,False
1382.0,False
1947.0,False
2278.0,False
1043.0,False
2215.0,False
1890.0,False
1865.0,False
2660.0,False
1847.0,False
2655.0,False
1492.0,False
1867.0,False
1487.0,False
1054.0,False
1861.0,False
1855.0,False
2251.0,False
1022.0,False
1670.0,False
1639.0,False
1555.0,False
1792.0,False
2887.0,False
2163.0,False
1027.0,False
1432.0,False
1358.0,False
1377.0,False
2190.0,False
1718.0,False
2900.0,False
2043.0,False
2666.0,False
2001.0,False
2570.0,False
1690.0,False
2066.0,False
1417.0,False
1689.0,False
1891.0,False
1283.0,False
1444.0,False
1456.0,False
2184.0,False
1390.0,False
1369.0,False
1864.0,False
2137.0,False
1405.0,False
1806.0,False
1620.0,False
1578.0,False
1340.0,False
1762.0,False
1993.0,False
1952.0,False
993.0,False
1744.0,False
1806.0,False
1997.0,False
2883.0,False
1832.0,False
1825.0,False
1058.0,False
1043.0,False
1484.0,False
1459.0,False
2610.0,False
2374.0,False
2232.0,False
1937.0,False
1531.0,False
1801.0,False
1921.0,False
1384.0,False
1721.0,False
2557.0,False
1398.0,False
1959.0,False
1399.0,False
2334.0,False
1880.0,False
1854.0,False
2126.0,False
2054.0,False
1182.0,False
1402.0,False
2169.0,False
2273.0,False
2144.0,False
1532.0,False
1834.0,False
1406.0,False
1981.0,False
1343.0,False
1789.0,False
1523.0,False
1032.0,False
1843.0,False
1487.0,False
2136.0,False
1385.0,False
2399.0,False
2214.0,False
1423.0,False
2185.0,False
1804.0,False
1938.0,False
1430.0,False
1393.0,False
1506.0,False
2389.0,False
1036.0,False
2608.0,False
1448.0,False
1988.0,False
1385.0,False
2220.0,False
2099.0,False
2294.0,False
2743.0,False
1419.0,False
1401.0,False
1050.0,False
2220.0,False
2787.0,False
1588.0,False
1434.0,False
1806.0,False
1426.0,False
1825.0,False
1028.0,False
1802.0,False
1957.0,False
1681.0,False
1555.0,False
2738.0,False
1193.0,False
1979.0,False
2616.0,False
2924.0,False
1662.0,False
1948.0,False
1455.0,False
1820.0,False
1406.0,False
1775.0,False
1468.0,False
2124.0,False
2168.0,False
1908.0,False
2075.0,False
2222.0,False
1421.0,False
1541.0,False
1646.0,False
1413.0,False
2488.0,False
1939.0,False
2490.0,False
2270.0,False
1518.0,False
1913.0,False
1410.0,False
2377.0,False
2241.0,False
2618.0,False
1409.0,False
2077.0,False
2172.0,False
972.0,False
882.0,False
593.0,False
3060.0,False
973.0,False
2063.0,False
2046.0,False
1854.0,False
1436.0,False
1432.0,False
1864.0,False
1412.0,False
3383.0,False
1855.0,False
2340.0,False
2369.0,False
1750.0,False
1855.0,False
1422.0,False
2249.0,False
1422.0,False
1944.0,False
1421.0,False
1876.0,False
1525.0,False
2635.0,False
1891.0,False
2285.0,False
1390.0,False
2230.0,False
2195.0,False
1499.0,False
1419.0,False
2412.0,False
2282.0,False
1427.0,False
1030.0,False
2212.0,False
2411.0,False
1025.0,False
1406.0,False
1438.0,False
2013.0,False
2259.0,False
1051.0,False
2365.0,False
3063.0,False
2182.0,False
1788.0,False
1977.0,False
3044.0,False
2901.0,False
2482.0,False
1793.0,False
2214.0,False
1589.0,False
1828.0,False
1966.0,False
2929.0,False
1464.0,False
1748.0,False
2402.0,False
1878.0,False
1199.0,False
2486.0,False
1498.0,False
2429.0,False
665.0,False
1518.0,False
2300.0,False
1411.0,False
2932.0,False
2243.0,False
2700.0,False
1837.0,False
1474.0,False
2421.0,False
2646.0,False
1748.0,False
1075.0,False
1466.0,False
2225.0,False
1858.0,False
1437.0,False
1411.0,False
1024.0,False
1740.0,False
1417.0,False
1604.0,False
1806.0,False
1395.0,False
2648.0,False
1797.0,False
1574.0,False
2098.0,False
2899.0,False
1086.0,False
1065.0,False
